9.273499951170000713e+04,5.465829421470000431e-05
9.273599926759999653e+04,5.111421932569999547e-05
9.273699902339999971e+04,4.771943949579999790e-05
9.273799877930000366e+04,4.477000405000000003e-05
9.273899853519999306e+04,4.211304209369999389e-05
9.273999829099999624e+04,3.971103179090000395e-05
9.274099804690000019e+04,3.733947114439999950e-05
9.274199780270000338e+04,3.516231162239999653e-05
9.274299755859999277e+04,3.309103253659999994e-05
9.274399731449999672e+04,3.126047294899999998e-05
9.274499707029999990e+04,2.950056555980000333e-05
9.274599682620000385e+04,2.806458544970000140e-05
9.274699658200000704e+04,2.653390878819999918e-05
9.274799633789999643e+04,2.504271474800000136e-05
9.274899609380000038e+04,2.366209746489999973e-05
9.274999584960000357e+04,2.245460818669999900e-05
9.275099560549999296e+04,2.135555736470000164e-05
9.275199536129999615e+04,2.027902744079999864e-05
9.275299511720000010e+04,1.920469343899999887e-05
9.275399487300000328e+04,1.808918126469999922e-05
9.275499462890000723e+04,1.719461543240000004e-05
9.275599438479999662e+04,1.642608536549999964e-05
9.275699414059999981e+04,1.567538551780000035e-05
9.275799389650000376e+04,1.486755503859999952e-05
9.275899365230000694e+04,1.422059617270000067e-05
9.275999340819999634e+04,1.352343931039999909e-05
9.276099316410000029e+04,1.285824799290000174e-05
9.276199291990000347e+04,1.227132391640000250e-05
9.276299267579999287e+04,1.174117943659999989e-05
9.276399243159999605e+04,1.122399648919999961e-05
9.276499218750000000e+04,1.068474040849999973e-05
9.276599194340000395e+04,1.017839487590000043e-05
9.276699169920000713e+04,9.687173192120000355e-06
9.276800244140000723e+04,9.281472309399999682e-06
9.276900219729999662e+04,8.938939651589998287e-06
9.277000195309999981e+04,8.494690272550000973e-06
9.277100170900000376e+04,8.117926372560001620e-06
9.277200146480000694e+04,7.816636309490000240e-06
9.277300122069999634e+04,7.471955750489999655e-06
9.277400097660000029e+04,7.151713945119999731e-06
9.277500073240000347e+04,6.857901527250000239e-06
9.277600048829999287e+04,6.574466161949999833e-06
9.277700024409999605e+04,6.273816422169999973e-06
9.277800000000000000e+04,6.036959219409999893e-06
9.277899975590000395e+04,5.784231202520000230e-06
9.277999951170000713e+04,5.546745782610000127e-06
9.278099926759999653e+04,5.318476837610000653e-06
9.278199902339999971e+04,5.118477434039999735e-06
9.278299877930000366e+04,4.929341470010000334e-06
9.278399853519999306e+04,4.727070461389999718e-06
9.278499829099999624e+04,4.531135101839999898e-06
9.278599804690000019e+04,4.353851122240000307e-06
9.278699780270000338e+04,4.210376276189999949e-06
9.278799755859999277e+04,4.042042938709999235e-06
9.278899731449999672e+04,3.870624513429999802e-06
9.278999707029999990e+04,3.714895251159999895e-06
9.279099682620000385e+04,3.591759704609999679e-06
9.279199658200000704e+04,3.451452878950000248e-06
9.279299633789999643e+04,3.320299138710000218e-06
9.279399609380000038e+04,3.190579028430000241e-06
9.279499584960000357e+04,3.078904076090000041e-06
9.279599560549999296e+04,2.960355810969999752e-06
9.279699536129999615e+04,2.852565982970000177e-06
9.279799511720000010e+04,2.727708521329999847e-06
9.279899487300000328e+04,2.643365581630000180e-06
9.279999462890000723e+04,2.558654267720000424e-06
9.280099438479999662e+04,2.473670514320000266e-06
9.280199414059999981e+04,2.373795273780000182e-06
9.280299389650000376e+04,2.286407499819999921e-06
9.280399365230000694e+04,2.209340705240000352e-06
9.280499340819999634e+04,2.142488424829999714e-06
9.280599316410000029e+04,2.070986049409999792e-06
9.280699291990000347e+04,1.989021666580000266e-06
9.280799267579999287e+04,1.914840463169999722e-06
9.280899243159999605e+04,1.856491808960000107e-06
9.280999218750000000e+04,1.769239147449999761e-06
9.281099194340000395e+04,1.712220591040000008e-06
9.281199169920000713e+04,1.645266447209999893e-06
9.281300244140000723e+04,1.596849929219999936e-06
9.281400219729999662e+04,1.541560434469999981e-06
9.281500195309999981e+04,1.488774780079999970e-06
9.281600170900000376e+04,1.432542213930000217e-06
9.281700146480000694e+04,1.395784305040000040e-06
9.281800122069999634e+04,1.349744781609999982e-06
9.281900097660000029e+04,1.310665825490000108e-06
9.282000073240000347e+04,1.262852657279999988e-06
9.282100048829999287e+04,1.202946146189999923e-06
9.282200024409999605e+04,1.173064911490000008e-06
9.282300000000000000e+04,1.133425353119999988e-06
9.282399975590000395e+04,1.096708583220000211e-06
9.282499951170000713e+04,1.068638919870000102e-06
9.282599926759999653e+04,1.026386980599999836e-06
9.282699902339999971e+04,9.962369967919997752e-07
9.282799877930000366e+04,9.607167180739998113e-07
9.282899853519999306e+04,9.303543050660000283e-07
9.282999829099999624e+04,9.018944959490000819e-07
9.283099804690000019e+04,8.751946807009999939e-07
9.283199780270000338e+04,8.494426697290000264e-07
9.283299755859999277e+04,8.144489286100000079e-07
9.283399731449999672e+04,7.948055061349999637e-07
9.283499707029999990e+04,7.628745584639999551e-07
9.283599682620000385e+04,7.501334305280000614e-07
9.283699658200000704e+04,7.253504603040000664e-07
9.283799633789999643e+04,7.042189543010000461e-07
9.283899609380000038e+04,6.831736026719999802e-07
9.283999584960000357e+04,6.714473712500000137e-07
9.284099560549999296e+04,6.523381459309999299e-07
9.284199536129999615e+04,6.321267726469999491e-07
9.284299511720000010e+04,6.067618927610000185e-07
9.284399487300000328e+04,5.894575784200000042e-07
9.284499462890000723e+04,5.711004389060000187e-07
9.284599438479999662e+04,5.527212234300000128e-07
9.284699414059999981e+04,5.373160196310000608e-07
9.284799389650000376e+04,5.167687556800000862e-07
9.284899365230000694e+04,5.021918765180000357e-07
9.284999340819999634e+04,4.977433823679999705e-07
9.285099316410000029e+04,4.781475641009999781e-07
9.285199291990000347e+04,4.709673778119999845e-07
9.285299267579999287e+04,4.461001522639999730e-07
9.285399243159999605e+04,4.355276960960000041e-07
9.285499218750000000e+04,4.253372460259999787e-07
9.285599194340000395e+04,4.068316523659999797e-07
9.285699169920000713e+04,3.956753923699999993e-07
9.285800244140000723e+04,3.902019920959999744e-07
9.285900219729999662e+04,3.839115211319999864e-07
9.286000195309999981e+04,3.720762499609999921e-07
9.286100170900000376e+04,3.604062412060000064e-07
9.286200146480000694e+04,3.504178786270000082e-07
9.286300122069999634e+04,3.395225133700000015e-07
9.286400097660000029e+04,3.240573519329999926e-07
9.286500073240000347e+04,3.144617708229999622e-07
9.286600048829999287e+04,3.098794778619999944e-07
9.286700024409999605e+04,2.968539393040000813e-07
9.286800000000000000e+04,2.937354014289999812e-07
9.286899975590000395e+04,2.878628945160000315e-07
9.286999951170000713e+04,2.808040026340000168e-07
9.287099926759999653e+04,2.740614637159999879e-07
9.287199902339999971e+04,2.620207019729999961e-07
9.287299877930000366e+04,2.516638405650000642e-07
9.287399853519999306e+04,2.462911498249999819e-07
9.287499829099999624e+04,2.472689342049999869e-07
9.287599804690000019e+04,2.377576849259999983e-07
9.287699780270000338e+04,2.283012195470000081e-07
9.287799755859999277e+04,2.225034244820000158e-07
9.287899731449999672e+04,2.090327650109999778e-07
9.287999707029999990e+04,2.072250758289999981e-07
9.288099682620000385e+04,2.055275292489999970e-07
9.288199658200000704e+04,1.947326335699999887e-07
9.288299633789999643e+04,1.966353802880000055e-07
9.288399609380000038e+04,1.879165874339999739e-07
9.288499584960000357e+04,1.800300463729999708e-07
9.288599560549999296e+04,1.789209519249999730e-07
9.288699536129999615e+04,1.717435411570000004e-07
9.288799511720000010e+04,1.716230540810000253e-07
9.288899487300000328e+04,1.681409469050000036e-07
9.288999462890000723e+04,1.554626972389999876e-07
9.289099438479999662e+04,1.543910525099999927e-07
9.289199414059999981e+04,1.512617403720000138e-07
9.289299389650000376e+04,1.533155283830000055e-07
9.289399365230000694e+04,1.550518636460000107e-07
9.289499340819999634e+04,1.474587822140000158e-07
9.289599316410000029e+04,1.440342373620000083e-07
9.289699291990000347e+04,1.347571154130000175e-07
9.289799267579999287e+04,1.341865250500000173e-07
9.289899243159999605e+04,1.331182317370000376e-07
9.289999218750000000e+04,1.223660028513999904e-07
9.290099194340000395e+04,1.169068269708000052e-07
9.290199169920000713e+04,1.171359718374999999e-07
9.290300244140000723e+04,1.203261988275999917e-07
9.290400219729999662e+04,1.225367251009999860e-07
9.290500195309999981e+04,1.107529817165000049e-07
9.290600170900000376e+04,1.092971281684000003e-07
9.290700146480000694e+04,1.062143152061999985e-07
9.290800122069999634e+04,1.024430595613999926e-07
9.290900097660000029e+04,1.036894496257000060e-07
9.291000073240000347e+04,1.061036929586000006e-07
9.291100048829999287e+04,9.967444222620000130e-08
9.291200024409999605e+04,9.865978362839999748e-08
9.291300000000000000e+04,9.313476049920000180e-08
9.291399975590000395e+04,9.210913573890000104e-08
9.291499951170000713e+04,8.958709559550000923e-08
9.291599926759999653e+04,8.436075216139999449e-08
9.291699902339999971e+04,8.000549817509998824e-08
9.291799877930000366e+04,7.884722222910000806e-08
9.291899853519999306e+04,7.827428673879999889e-08
9.291999829099999624e+04,7.796842344680000605e-08
9.292099804690000019e+04,6.658373635660001490e-08
9.292199780270000338e+04,6.893969933869999470e-08
9.292299755859999277e+04,6.236472486879999427e-08
9.292399731449999672e+04,6.379251634909999579e-08
9.292499707029999990e+04,5.687978484800000188e-08
9.292599682620000385e+04,5.592024590150000048e-08
9.292699658200000704e+04,4.850368101199999813e-08
9.292799633789999643e+04,5.089364538049999968e-08
9.292899609380000038e+04,4.459172905690000353e-08
9.292999584960000357e+04,4.717463551650000181e-08
9.293099560549999296e+04,5.990661577119999469e-08
9.293199536129999615e+04,5.282450384899999790e-08
9.293299511720000010e+04,5.216225525210000011e-08
9.293399487300000328e+04,4.882678324220000343e-08
9.293499462890000723e+04,4.825016010230000383e-08
9.293599438479999662e+04,5.022785324950000758e-08
9.293699414059999981e+04,5.104411018780000155e-08
9.293799389650000376e+04,4.799026995490000366e-08
9.293899365230000694e+04,4.245911776460000271e-08
9.293999340819999634e+04,4.286664694569999267e-08
9.294099316410000029e+04,4.331095594870000116e-08
9.294199291990000347e+04,3.826558162820000219e-08
9.294299267579999287e+04,3.893008021060000285e-08
9.294399243159999605e+04,3.963973814190000062e-08
9.294499218750000000e+04,3.729919451930000252e-08
9.294599194340000395e+04,3.704615265600000042e-08
9.294699169920000713e+04,3.774015101680000279e-08
9.294800244140000723e+04,3.303622143450000259e-08
9.294900219729999662e+04,3.413094927499999635e-08
9.295000195309999981e+04,3.671280196999999454e-08
9.295100170900000376e+04,2.372361278893000088e-08
9.295200146480000694e+04,2.730274033794999893e-08
9.295300122069999634e+04,2.727893972888199833e-08
9.295400097660000029e+04,2.681035269803000133e-08
9.295500073240000347e+04,3.325100105949999622e-08
9.295600048829999287e+04,3.106389190327999253e-08
9.295700024409999605e+04,2.760204319333000115e-08
9.295800000000000000e+04,2.807762173056999664e-08
9.295899975590000395e+04,2.792208006317999812e-08
9.295999951170000713e+04,3.125894065560001006e-08
9.296099926759999653e+04,2.579588565905169744e-08
9.296199902339999971e+04,2.513617500458999917e-08
9.296299877930000366e+04,3.126463996358000535e-08
9.296399853519999306e+04,2.695047351742000036e-08
9.296499829099999624e+04,2.496296370524000052e-08
9.296599804690000019e+04,3.491742013459999640e-08
9.296699780270000338e+04,5.767310317989999698e-08
9.296799755859999277e+04,2.223313145829999745e-07
9.296899731449999672e+04,6.101072771029999714e-07
9.296999707029999990e+04,1.236396450990000006e-06
9.297099682620000385e+04,1.836798699189999842e-06
9.297199658200000704e+04,2.177334076119999837e-06
9.297299633789999643e+04,2.240964075289999553e-06
9.297399609380000038e+04,2.196439722019999868e-06
9.297499584960000357e+04,2.170577807670000187e-06
9.297599560549999296e+04,2.135717306619999779e-06
9.297699536129999615e+04,2.098234135490000441e-06
9.297799511720000010e+04,2.068270298640000519e-06
9.297899487300000328e+04,2.037564936670000150e-06
9.297999462890000723e+04,1.999217454079999992e-06
9.298099438479999662e+04,2.000599780690000242e-06
9.298199414059999981e+04,2.099102770890000003e-06
9.298299389650000376e+04,3.808025757589999900e-06
9.298399365230000694e+04,1.372551845409999938e-05
9.298499340819999634e+04,4.504530952570000605e-05
9.298599316410000029e+04,1.017619928680000050e-04
9.298699291990000347e+04,1.486709785259999995e-04
9.298799267579999287e+04,1.925095163899999840e-04
9.298899243159999605e+04,2.066723426839999942e-04
9.298999218750000000e+04,2.071378249649999913e-04
9.299099194340000395e+04,2.071262639600000117e-04
9.299199169920000713e+04,2.071029598849999864e-04
9.299300244140000723e+04,2.070088544889999913e-04
9.299400219729999662e+04,2.070460835189999937e-04
9.299500195309999981e+04,2.070656638830000167e-04
9.299600170900000376e+04,2.071509181560000077e-04
9.299700146480000694e+04,2.071445568970000121e-04
9.299800122069999634e+04,2.071100185629999742e-04
9.299900097660000029e+04,2.070800638939999840e-04
9.300000073240000347e+04,2.071795224390000098e-04
